1297	1700	3560	3563	3811	3998	4144	573											
1117	1297	1955	2256	3560	3563	573												
1297	2543	3560	3563	692														
1094	2562	3122	3560	3563	522													
1336	2562	3013	3560	3563	522													
3122	3560	3563	3769	400	522													
2141	2241	3093	3556	3560	3563	3745	3747											
1586	2541	2702	2970	3374	3530	3560	3563											
1115	1442	1605	2970	3374	3530	3560	3563	573										
1115	1175	1442	1840	1918	3374	3530	3560	3563										
2541	3131	325	3374	3530	3560	3563	3769	3859	573									
1115	1175	1442	3374	3530	3560	3563	3809											
1102	3203	3267	3530	3560	3563													
1019	1774	3530	3560	3563	405													
1019	1282	2970	325	3530	3560	3563	573											
2625	3203	3267	3530	3560	3563													
1115	1175	1464	3513	3530	3560	3563												
216	2482	2946	3560	3563	3777	902												
2436	3560	3563	79	899	902	911												
1581	2436	288	3560	3563	3777	593	902											
1464	1917	2943	3374	3560	3563	7667												
2943	3374	3560	3563	3746	3872													
1700	2943	3203	3267	3374	3560	3563	3811	715	7665									
1464	2943	310	3558	3560	3563													
1464	2943	3492	3560	3563														
3077	3093	3534	3560	3563														
2356	3093	3511	3560	3563														
2242	3093	3511	3513	3560	3563													
3093	3511	3560	3563	841														
2563	3093	3559	3560	3563	406													
2241	3246	3560	3563	3833	78	79												
159	200	2562	2970	3560	3563	3859	4960	593	79									
1711	3560	3563	3747	593	715	7665	79											
2986	3560	3563	3565	79														
1823	2305	3560	3563	3747	573	79												
1298	2220	2679	3494	3560	3563	79												
1342	2436	2674	325	3560	3563	3769	4960	573	79									
1325	3560	3563	3808	3998	4958	573												
1821	1832	3560	3563	3859	4958	4960	573	593										
3374	3560	3563	3809	3859	4958	4960	573	593										
1019	1605	2436	2970	325	3374	3560	3563	4958	573									
1482	292	3560	3563	4958														
2436	325	3560	3563	4109	4958													
1019	1774	2436	330	3560	3563	3578	3853											
1514	2436	2818	3076	3560	3563	3745	3853	4109										
1482	1541	15455	2946	3122	3484	3560	3563	3769	3853									
1514	1790	2672	3560	3563	3578	3853	715	764	7665									
1003	1514	1876	2733	2946	3560	3563	3809	593										
2702	2946	3013	3560	3563	3809	593												
1282	3560	3563	3808	3809	573	593	662											
310	330	3374	3560	3563	3809	593												
1876	2733	2946	3560	3563	3793	3809												
1116	1175	2222	3560	3563	3809													
1018	1533	1790	1906	2436	3560	3563	3833	628										
1018	1446	275	3494	3523	3526	3560	3563	3833	5091									
1018	1533	1906	3478	3523	3560	3563	3833	5091										
2436	2818	288	290	3246	325	3560	3563	3793	3833	5091								
1541	1955	2970	325	3560	3563	3833	406	573										
2409	3289	3494	3560	3563	3833													
2220	3289	3511	3560	3563	3793	3833												
2482	3308	3374	3560	3563	5193	593	662											
1840	2254	2482	3374	3560	3563	593	764											
159	1832	2305	2970	3122	3484	3560	3563	3769	3838	400	406	573	610					
1342	1790	1876	2251	2436	2676	3246	3560	3563										
1342	2436	3266	3558	3560	3563	743												
1094	1446	1541	2996	3122	3484	3560	3563	3998	573									
1115	1442	1840	1918	2350	3560	3563	3998											
1115	1442	1790	2521	3374	3560	3563	3745											
1115	1436	1442	1464	3374	3560	3563												
3511	3560	3563	3747	610														
1064	133	1436	2085	2281	292	3560	3563	3811										
133	2085	292	3492	3560	3563													
1829	292	3560	3563	527														
1018	1605	292	325	3526	3560	3563	5091											
1829	292	3560	3563	3566														
15067	1541	2676	2970	3560	3563	3998	406	573										
15067	1832	2305	2970	3122	3484	3560	3563	3838	406	573								
1117	1872	1955	3523	3560	3563	573												
1018	1465	1719	1840	1918	3523	3560	3563											
1100	1514	1790	1906	3268	3523	3560	3563											
1018	1446	1464	3523	3526	3560	3563	899											
1117	1605	3246	3478	3523	3560	3563												
1385	3216	3374	3560	3563	563													
3560	3563	4207	563	573														
1175	1876	3289	3308	3309	3374	3494	3526	3560	3563									
3308	3374	3494	3560	3563	3746	911												
1955	3309	3478	3494	3560	3563	3746												
1003	1514	1790	1876	1906	2436	2733	3560	3563	3578	715	7665							
1514	1790	1906	2436	3076	3560	3563	3578	3745	3825									
1700	2672	3374	3560	3563	3578	3745	3811	715	7665									
1064	244	3560	3563	4962														
133	1436	1482	1829	1917	2085	244	3560	3563	7667									
1175	1774	3130	3560	3563														
1711	3560	3563	405	675														
1711	2702	3560	3563	3808	911													
1711	200	2985	3560	3563	3742													
1700	2733	3267	3560	3563	3811	628	715	7665										
1325	2434	2436	3506	3560	3563	593												
1840	330	3340	3506	3560	3563	593												
1832	2305	3506	3560	3563	900													
1906	1907	3560	3563	3768														
1465	1790	2541	2679	2946	3374	3560	3563	3768	5193									
1790	2679	2736	2946	3560	3563	3768	715	7665										
1906	3266	3560	3563	3768	743													
1175	1774	2614	3560	3563	3768													
3203	3259	3267	3374	3560	3563													
15455	3122	3259	3374	3484	3560	3563												
2543	3259	3560	3563	4962														
1581	2523	288	3259	3556	3560	3563												
1541	3259	3556	3560	3563														
1482	2436	3558	3560	3563	715	743	7665											
1436	1482	1533	2946	3560	3563	3742	662											
1482	1541	1817	3558	3560	3563													
1464	2946	3560	3563	3769	3777	593												
2674	3560	3563	4074															
2986	3560	3563	4074															
2237	3309	3512	3560	3563	3872	4840												
1465	3512	3560	3563	405	4840	5193												
2267	3560	3563	4479	4840														
133	273	3560	3563	896														
2254	273	2946	330	3340	3560	3563												
2521	310	3558	3560	3561	3563													
1790	1876	2256	2521	2946	3560	3563												
2676	3513	3560	3563	3745	3746													
2678	2912	3513	3560	3563														
3138	330	3513	3560	3563	3745													
1282	3289	3331	3513	3560	3563													
1110	2237	2674	3138	3513	3560	3563												
2678	3534	3560	520	523														
2562	3560	4960	522	523														
1100	2141	309	3560	523														
1464	2672	309	310	3560	3562													
2257	309	310	3560	3562	3808													
1533	1906	2436	2818	288	309	3560	3562	3564										
2131	2436	2818	309	3560	3562	3564	899											
1514	1876	1966	2251	2436	2946	309	3558	3560										
1966	2078	2436	309	3122	3560	911												
1876	1966	2436	2674	2946	309	3560	3777	3793										
2078	2436	309	3340	3506	3560													
1108	1823	1824	1825	1832	2078	3560												
1108	1825	1832	197	2817	2970	3560	3769											
1108	1825	197	244	3560														
1108	2436	2674	3340	3560	3769	4960	593											
1108	2436	2946	3560	3745	3747	593												
1108	1282	1482	2436	2970	3560	4908												
1108	1110	2436	2674	2946	3560	3872	4908											
1108	1822	1823	1825	1840	1917	1918	3560	7667										
1108	133	1917	2085	3308	3560	7667												
1175	2006	2541	3515	3560	3562													
3515	3560	3562	4913	662	900													
134	1966	3515	3560	4913														
2305	3515	3560	3562	3745	4913													
3515	3560	3745	3809	4073	4074	4913												
2675	3515	3560	3777	4073	4913													
3515	3560	3825	5168															
1117	1822	1872	2356	3560	3775													
1822	1917	3374	3560	3775	7667													
1605	2436	288	3374	3560	3775													
1115	1442	2241	3560	3745	3775													
2257	2985	3560	3775	3808														
1117	1822	1872	3559	3560	3775													
1789	3560	3775	693															
1117	1822	1872	3560	3775	841													
133	2085	2946	3203	3560	995													
1110	3530	3560	3746	3808	593	995												
1436	1829	3266	3558	3560	5193	995												
1700	1829	1832	3560	3811	573	995												
1955	2951	3560	995															
1529	2675	3266	3560	764	995													
1605	3530	3560	3746	3808	573	995												
2245	3560	3746	3808	995														
1966	2946	3131	3560	3853	3872	3945	573	593										
1708	1832	197	2305	2817	3560	3859	4960											
1005	197	2958	3122	3545	3560													
1005	1325	1541	15455	1829	197	3122	3560	3998										
1326	159	1832	197	200	2305	2562	2970	2997	3122	3484	3560	3838	3859	610				
159	1832	197	2305	2970	3122	3484	3560	3838	3859	406	4305	573						
1832	197	2305	2970	3122	3484	3560	3838	406	4144	573								
1094	159	1832	197	2305	2817	2970	3122	3484	3560	3769	3838	5479	573					
1832	197	2305	2817	2970	3122	3484	3486	3560	3838	3859	573							
1821	1832	197	2305	3122	3484	3560	3859	4960	573									
1282	1482	15455	197	244	3122	3479	3484	3560										
15455	1832	197	2946	2970	3122	3479	3484	3560	3769									
1541	15455	1907	197	2817	3122	3484	3560	400										
1177	1541	15455	197	2817	2970	3122	3484	3560	3769									
1326	1541	15455	159	1832	197	2817	2970	3122	3484	3560	3769	3838	400	573	610			
15067	1541	15455	1832	197	2817	2970	3122	3484	3560	3838	573							
1541	15455	159	197	2562	2970	3122	325	3484	3560	3838	3859	4960						
1541	15455	1825	1829	1832	197	2970	3122	3484	3560	3769	406							
1541	15455	197	2970	3122	3484	3560	3572	3769	3838	3859	406	573						
1064	1541	15455	197	2281	244	3122	3484	3560										
1541	15455	197	2985	3122	3484	3560	520	741										
1446	1541	15455	197	2675	3122	3484	3560											
1541	15455	197	2817	3122	3484	3560	4111											
1326	1541	197	2996	3122	3484	3560	400	573										
1385	15455	197	3259	3560														
2251	2563	2742	2843	2946	3093	3560	78											
1436	2742	2985	3560	3742														
1064	133	1436	1917	2085	2281	2742	3374	3560	3769	7667								
133	1436	1825	1829	1917	2085	2742	292	3560	7667									
1177	133	1436	2085	2702	2742	3374	3560											
1825	1920	2742	3374	3560														
1832	2006	2305	3560	3562	4913													
1434	325	3560	3859	488	4960													
3131	3374	3560	3746	5168	593													
1700	1829	1872	3374	3560	3811	5168												
2242	3336	3513	3560	5168														
1832	1841	2709	3560	3575														
2709	3560	488	992															
1482	2709	2912	2946	3560	3809													
2482	2709	3374	3560	764														
1064	1541	2281	2676	2817	2970	3560	3769											
2817	2946	3093	3560	3747	573													
1925	2817	3560	3747	3769	4960													
2305	2817	3560	3859	488	4960													
1541	15455	2563	2817	2946	3122	3164	3484	3560	3838									
159	2817	2970	3248	3560	3859	4960												
2563	2817	3175	3560	3838														
1829	1832	2710	2817	3560	573													
1338	134	1926	2251	2482	2563	2615	3560	528	715	7665								
134	1966	2251	2482	2614	2615	3560	5193	715	7665									
1822	2482	2615	3268	3560	405													
1133	1325	3374	3560	3562	3872	593												
1133	1298	3417	3560	3562	3872													
1133	2237	3175	3309	3560	693													
1581	2951	3216	3560	694														
1927	2242	2679	3130	3560	5193	662	896											
1926	1927	2220	2932	2946	3093	3560	528	662										
1927	2045	2267	2505	2932	3560	3562	896											
1927	2679	2736	2932	2946	3289	3560	3562	715	7665									
1927	2045	2932	2946	3076	3560	3562												
1927	2131	2220	2932	3331	3560	3562	899											
1927	2242	2932	3555	3560	3562	743												
1804	1927	2220	2237	2242	2267	2679	2932	3289	3331	3560	3562	662	896					
1282	1927	2220	2932	3560	3562	3769	593											
1920	1927	2045	2932	3331	3560	3562												
1927	2614	2710	2932	3560	3562	5193	593	715	7665									
1927	2932	3076	3556	3560	3777													
1790	2436	3131	3246	3560	3572	593	715	7665	79	994								
1514	1790	1876	1966	2436	2946	3246	3560	3572	3748	3853	3872	4908						
1541	1605	2946	3122	3560	3572	3853	573	715	7665									
1342	2710	3331	3560	3572														
1282	1790	2436	2541	3560	3572	3748	3872	573										
1177	290	2970	3122	3246	3560	3572												
1533	1790	1876	1966	2436	2946	3560	3572	3578	573	715	7665							
1790	2743	3131	3246	3560	3562	3572	3872	992										
15455	2436	2946	3484	3558	3560	3562	3572	593	715	7665								
1177	1712	3560	3562	3572	842													
1708	2997	3560	3562	3572	3859													
1177	1876	2245	3560	3562	3572													
1966	2254	2436	2818	288	3560	3572	3787	593										
1514	1533	1966	2254	2436	2818	2946	330	3560	3572	593	715	7665						
1966	2251	2436	2710	3558	3560	3572	593	715	7665									
1298	1804	2242	2245	3417	3560	3600												
1708	2085	3560	3562	759	992													
2245	3560	3562	3825	759														
1325	1700	1832	3560	3562	3811	573	759											
1700	1821	1832	3560	3562	3811	573	759											
1700	310	3558	3560	3562	3811	628	759											
1809	2078	2912	2946	3093	3560	715	7665											
1338	1809	2672	290	2946	3560	715	7665											
1809	2254	2672	2843	2946	3560	3562	528	593	715	7665								
1804	1809	3381	3560	3562														
1809	2220	2710	3289	3560	3853	593												
1298	1809	2912	2946	3011	3417	3560												
1804	2220	3289	3526	3560	3833	993												
1804	3557	3560	3562	3746	5193	662												
1177	3560	406	6861															
133	1436	1482	1917	2085	292	3479	3560	7667										
1018	1019	3478	3479	3494	3523	3560	3833	5091	992									
2220	3479	3494	3523	3560	3747	3833	5091											
133	2085	2436	2946	3479	3560	3745	593											
1446	3479	3560	4109															
159	2408	2958	3374	3560														
2436	2970	3246	3309	3560	4908													
2943	3560	3872	4908	5089														
1840	1918	2943	3560	3872	4908													
1790	1966	3076	3246	3560	3853	3872	4908	992										
1514	1790	1876	1906	2436	3560	3748	3872	4908										
1024	3408	3494	3560	3833	911													
3408	3560	3562	3745	3746	593													
1533	1711	3408	3560	593														
1003	1514	2436	2733	3131	3408	3560	593											
1024	1906	2436	330	3408	3560	743												
2305	3408	3560	3562	3745														
1326	2241	3131	3560	406	4960	573	79											
1326	1832	2970	3130	3560	3838	4960												
1326	2220	2436	2618	3131	3374	3560	3562	911										
1326	1581	2436	2523	3131	3556	3560	3562											
1326	1606	2912	3560	3562														
1326	1966	2997	3138	3374	3560													
2078	2618	3560	4246	563														
2254	2618	275	288	3268	3374	3560	3562											
1100	1514	2254	2618	3268	3374	3560	3562											
1514	1774	2436	2618	2946	330	3560	3562	593	715	7665								
2141	2254	2436	2563	2618	2736	2946	3560	593	715	7665								
1966	2618	2912	2946	3374	3560	3809	593											
1342	1533	1906	2078	2254	2436	2618	288	3560										
2436	2618	3506	3560	563	628													
1464	2522	2986	3560	3769														
1436	1966	2521	2522	2702	3560													
1966	2522	2674	3560	3564	3859	573												
1001	1094	1297	3122	3560	573	610												
1001	325	3560	5172															
1001	2946	325	3560	3793	573													
1001	2523	2946	2986	3560														
1338	3560	4074	715	7665	994													
1338	159	1966	3131	3560	593													
1338	1774	1790	1966	2251	2946	3177	3246	3560	3747	593	715	7665						
1338	1926	1966	2251	2843	2946	3177	3560	528	593	715	7665							
1338	1966	2220	290	2946	3093	3560												
1338	1719	1966	2220	2241	2743	3560	593											
1338	1436	1790	1926	2946	3560	3768	528											
1926	3560	4958	528	593	715	7665												
1064	1876	1926	2281	3558	3560	3562	528											
1436	1926	2254	2946	3555	3558	3560	3562	528	593									
1926	216	2946	3560	3562	3745	3838	528	715	7665									
1436	1825	1829	1926	3558	3560	3562	528											
134	1926	2131	2251	3560	3562	528												
1177	1436	1533	1926	3560	3562	528												
134	1436	1926	1966	2251	2946	3558	3560	5193	528									
134	1436	1926	2482	3560	3742	5193	528	994										
1529	1876	1966	2078	2482	3246	3560	3854											
1533	1790	1876	1906	2078	3560	3854	715	7665										
1790	1966	2254	2946	3560	3854	5193	715	7665										
1790	2256	3560	3562	3825	3854													
1019	1925	3478	3523	3526	3560	3854	899											
1003	1700	1832	2006	2733	3131	3560	3811	628	715	7665								
1003	2006	2078	2436	2563	2733	2946	3560	593	715	7665								
1175	1789	1876	2006	2541	3131	3308	3309	3374	3560									
1789	1876	2006	2078	2523	3131	3560												
133	2006	2085	2521	2541	310	3308	3374	3560	3811	628								
1790	2006	2078	3374	3494	3560	3746	3768											
1297	1955	2006	2436	2970	3122	3374	3560											
1297	1605	2006	2436	2541	2970	3374	3560	3811										
1605	2006	2078	2710	325	3560	406	4246											
1790	1876	2006	2078	2702	2946	3558	3560	3768										
1790	2006	2541	2679	2702	3374	3530	3560	3768										
2006	2220	2237	2679	2946	3289	3560	3562											
133	2006	2085	2946	3131	3216	3374	3560	3562										
2006	2436	2946	3131	3266	330	3374	3560	3562	593									
1436	1790	2006	2305	2702	3266	3374	3560	3562										
2006	2702	2946	3374	3560	3562	593	976											
1876	2006	2436	2523	2541	2946	3131	3560	3562										
1436	1465	1822	1824	2006	3560	3562												
1823	2006	3216	3560	3562	4109													
2006	2220	2436	3131	330	3560	3562	3825											
2006	2710	3289	3560	3562	3564	593												
133	1966	2006	3560	593	715	7665	896											
1045	1966	2006	3560	3859	902													
1529	3246	3248	3560	3562	896													
1925	244	3248	3249	325	3526	3560	899											
1790	1876	1906	2078	3248	3249	3560	4246											
1790	2254	2946	3248	3249	3560	3562	5193	715	7665									
1019	1464	2222	3248	3249	3478	3560	3562											
1175	2256	2970	3248	3249	325	3560	3562											
1790	1876	1966	2946	3246	3248	3249	3560	3748										
1342	2970	3246	3249	3478	3560													
2408	3560	405	5193															
1482	2408	3177	3560															
1382	2408	3560																
2957	2986	3560	911															
1822	1823	1824	1825	1828	1829	2957	2986	3560										
1824	1829	2424	2957	2986	3560	3565												
1906	2675	3560	3742	662	78													
1529	1581	2675	3216	3266	3560	694												
1790	1876	2675	3336	3560														
1282	1541	2675	3560	3745	3853													
2675	3266	3560	3745	4073														
2521	3560	4074	715	7665	992	994												
1966	2521	3203	3267	3374	3560	3811	628	715	7665	994								
1436	1514	1774	1790	1966	2251	3558	3560	593	994									
1465	1774	1966	2482	2614	3560	593	715	7665	994									
2045	3560	3562	593	675	896													
2045	2946	3266	3560	3562	593													
1117	1872	2045	3560	3562	593													
1789	1876	3131	3293	330	3374	3560												
1789	1823	3308	3309	3374	3560	3575												
1789	1823	1876	3268	3308	3309	3374	3560											
1789	2541	3308	3309	3374	3560	563	628	992										
1586	1789	1790	2541	3131	3246	3309	3374	3560	628									
1789	3560	692	693															
1336	1789	3560	563															
1774	1789	330	3560	743														
1790	2078	3131	3138	3246	3560	3853	4246											
200	2985	3560	3562	4246														
1790	2257	2702	3560	3833	4246													
2281	3203	3560	5089															
1708	1966	3560	5089															
2131	2561	3076	3177	3560	3745	5089												
1003	1790	2436	2541	2561	2733	3560	3745	628										
2482	3560	3580	3742	593														
2078	2088	3560	3580	593														
1790	2078	310	3558	3560	3580	593												
1790	2676	3560	3580	3853														
3293	3560	3809	4074															
2614	3293	3374	3512	3560	4840													
2305	2702	2970	3293	3374	3560													
1876	2702	2843	3293	3560	662													
2524	2702	3293	3560															
1919	1920	1922	1923	2944														
1872	2944	3545																
1005	2944	976																
1062	2944	2946	3479															
159	2944	2970																
1023	2944	3825	891															
1023	2243	2944																
1529	1966	2944																
1966	2549	2944	328	405														
1966	2561	2944	3837	4363														
1436	2944	328	3768	4363														
1023	2243	2436	3246	3774	3793													
1023	1277	216	2436	328	3774													
1023	2436	3793	3825															
1023	1024	1025																
1023	2243	571																
1845	2130	2462	3021	3270	3717	3837	5090	663	676									
1298	1845	2130	2223	2409	3021	3081	3270	3339	3717	3837	5090	663	676	993				
1298	1804	3021	3081	3417	662	663	896	993										
1845	2130	2626	3339	3417	3522	3572	5090	663	676									
1005	2223	2270	2548	663	917													
1718	3250	3837	4246	523	663													
1718	200	3250	4246	663	79													
1789	310	3293	3415	663														
1004	3293	3415	663															
1298	1845	2223	2679	3081	663	896	993											
1789	2984	3175	663															
3339	3572	593	662	663	79													
325	3250	3522	663	79	899													
1174	167	2223	3011	3767	4306	663												
2220	2436	2462	2516	290	3833	3837	5091	663	899									
2748	3260	663																
2223	3293	3294	5090	663														
662	663	998																
1906	3745	593	663	896														
1025	2548	3545	663															
1966	2522	2615	2618	2674	663													
1966	287	330	3522	663	850													
1966	3522	3837	4306	663														
1718	1966	2523	288	5091	593	663												
1966	2241	2434	3785	3793	5091	663												
1004	1966	2220	2241	325	3747	5091	663											
1966	2220	2260	2434	2516	325	3526	3793	5091	663									
1094	1541	15455	2142	3484	3769	3998	567	573	610									
1385	2142	2271	2562															
2141	2142	2143	3556															
15455	2142	2436	3484	4144	567	573												
2142	2267	2752	4919	975														
1541	15455	159	2142	3484	3769	400	5479	573										
1282	2142	3484	5172	555														
1581	2142	2268	2271	555	870													
1282	2142	291	3484	555														
2142	3005	3949	4919	555	564	975												
2142	5277	555	564	5704														
2142	3005	3790	555	564														
1132	2142	2268	3949	555														
2142	2267	2268	4479	555	6259	975												
1282	2142	2436	3484	4625	573													
2352	3005	5184	565															
3923	4872	5183	5184	5185	600	601	602	603										
3923	5183	5184	5185	5337	600	601	602	603										
3923	5183	5184	5185	5337	597	603												
3923	5182	5183	5184	5185	5337	603												
1027	2356	5184	975															
1220	383	4005	5184															
3129	383	4005	5184															
163	2209	4005	5184	5662														
324	4005	4276	4277	5184														
299	3129	3824	4941	5741														
2239	3824	5479	9466															
1444	2235	3824	5741															
3824	4305	5479	9466															
3823	3824	4513																
126	1846	3824																
110	1132	5172																
10733	1132	3743																
1132	3743	6264																
1094	1132	5799																
1132	3005	3267	3860															
1132	1846	1905	3860	5741														
1132	1581	3259	3787															
1326	15455	2436	3374	3484	4960	555	593											
3945	4088	4960	522	555														
1277	2078	2436	2946	3122	3767	555												
2755	3838	555																
1541	15455	197	2946	3122	325	3484	3838	3876	555									
1590	2078	2088	555															
2352	2946	3945	555	611														
2078	2436	325	3514	3556	4625	555												
1581	2235	555	564	870														
161	163	324	4479	555														
299	3129	383	4941	5741														
163	383	3874	3875															
299	3556	383																
2408	383	5181	565															
2769	383	4363																
1811	299	3129	383															
2436	4073	5366																
2356	3305	3492	3794	5366														
3492	5366	746	747	841														
3294	3305	3492	3794	5366	841													
16629	3559	5366																
1046	4655	5277																
1150	2541	2543																
1150	1846	9466																
1150	1436	3949																
161	163	3251	4005															
1832	2626	3021	3131	372														
1922	2219	2998	3021	3415	372	5092												
1444	1845	2051	2219	2239	2626	3021	3131	3270	372	5092								
1922	2986	2998	372															
1062	1966	2078	3131	3514	3563	372												
1804	1843	2220	2568	3289	3494	3962												
2541	2563	2946	3289	3562	3563	3962												
1062	1137	1804	3081	3331	3555	3962	704											
3254	3331	3493	3543	3962	452	561	662	704										
1242	1804	2508	2673	3254	3962	452	561	662	704									
1137	123	1804	1927	2932	3289	3331	3555	3858	3962	662	704							
1137	123	1242	1583	1610	1804	1843	2508	3136	3254	3408	3543	3962	452	561	662	704		
1137	1237	1242	1804	3254	33	3962	452	561	662	704								
1137	123	1237	1242	1583	1610	1804	1915	2508	3136	3254	3543	3962	452	561	662	704		
1137	1237	1583	1804	1843	2508	2946	3962	662	704									
1137	1237	1804	1927	2568	2909	2932	3081	3289	3331	3858	3962	662	704					
1137	1237	1242	1583	1804	2568	2909	3081	3289	3331	3858	3962	662	704					
1238	1242	1583	1843	2702	3962	662	704											
1242	1583	1610	2702	2909	3081	3136	3254	3858	3962	452	561	662	704					
1041	1242	2755	2908	3962	662													
1137	2843	2946	3331	3555	3562	3962	662											
2710	3331	3562	3572	3962	662													
1925	2702	2946	3563	3962														
1148	3962	704	7664															
1843	1844	3962	4996	4997														
123	1843	1844	2702	3962														
3160	3962	5135																
1530	2946	3562	3962	900														
111	1583	3962	452	704														
1062	1925	6259																
1038	2268	4629	5053	6259														
1020	4629	6259																
2268	299	3559	3860															
2268	299	841	975															
2268	2356	3492																
2268	3860	3948																
1712	2267	2268	4919	676														
1702	3005	861																
2242	2946	3005																
288	3005	3259																
2436	3005	4363	994															
2436	2437	3005	994															
3908	3909	3910	3911	4276	4277													
133	3136	3479																
1514	1823	3136	3562															
1514	1533	2702	3136	3562	452													
1514	1533	3076	3136	3562	3872													
2702	3136	3293	662															
1533	1610	2702	3136	452	662													
1804	1843	3136	3289	3331	3562	662	896											
1524	2702	3136	452	561														
1021	1300	4629																
3082	4629	4941																
2350	299	4629	4941	5172														
1101	4629	5053																
1737	2462	6507																
1108	215	2817	6507															
1145	1917	2410	3575															
1145	1148	1909																
1145	1599	3374																
1145	2435	3581																
1145	1858	3267																
1145	1146	1176	1434	215														
1840	1918	3374	3563	3957														
1148	1238	1710	3957															
1843	2435	3957	662															
1174	1909	3957	840															
1340	1710	1774	3957															
1710	3516	3957																
161	163	167	3957	4463														
2674	2675	3957	662															
1708	1709	1710	1711	3957														
161	3957	4073	4463															
1722	1832	4942																
1722	3557	4276	5172															
1382	1722	4276																
1514	1722	2436																
1722	4942	5053	5172															
1854	1855	4993																
1854	1855	4941	4942	5283														
163	5277	675																
163	3510	3908	3910															
1482	161	163	3908	4463														
163	3873	3874	3875	3876														
1599	163	3374	3876															
1340	1444	1803	1905	3717	3812	5090												
1296	158	1859	2570	2769	3531	3812	3813	3814	3850									
1296	158	1859	2522	2570	3484	3531	3812	3850										
2145	2522	2615	2618	2674	3812													
1768	1769	3531	3812	3850	3860	900												
1599	2548	3572	3812															
2548	2770	610																
1039	1044	158	1859	2770	3531	3579	3850											
1450	158	275	2770	3531	3850	900												
1434	1768	1769	2618	2674	2770													
2145	2674	2770	3340	900														
1039	1044	158	1859	275	2770	3531	3813	3850	900									
1608	2548	2676	2817	3486	573													
1146	1175	1608	2674	3206	328													
1099	1608	3206	891	900														
1108	1608	2817	289	4922														
1296	158	1608	2615	275	2817	900												
1296	158	1608	275	2769	2817	3531	3850	519	900									
1146	115	1174	1296	1608	2223	2570	2615	2678	275	737								
1608	3529	3872	573															
1296	1608	2548	2674	520	675													
1296	1608	2674	2769	2993	675													
288	290	3837	5091	5092														
1062	1444	2239	3004	3131	5092													
5089	5090	5091	5092															
1116	1287	2219	2222	3293	5092	917												
1297	2219	3021	3270	33	336	5092	676											
1297	2051	2219	3021	3270	3717	5092	680											
2219	3021	406	5092	680	917													
1062	1444	2219	2563	3514	5092													
1919	1920	1921	2219	2222	5092	680												
1062	1845	2219	3270	3600	5092	6861	692											
1297	1804	2245	3021	3270	5092	680												
110	2998	5090																
167	2223	2912	3137	5090	567													
1177	2951	3137	3600	5090	6861													
2998	3879	5090																
1038	2223	2435	4306	5090	567													
1298	167	2245	2409	3081	4306	5090												
1177	1298	2130	2245	2409	3021	3081	3339	4306	5090	676	993							
1177	1298	2130	2409	2912	3021	3339	3417	5090	676									
1298	1845	2130	2245	3021	3081	3270	3417	3717	5090	676	896	993						
158	1845	2570	3531	3717	3860	5090												
2462	2710	3522	3837	5090	5091													
1177	1845	2130	2245	3021	3270	3339	3572	3808	5090	676								
1298	1804	1845	2409	3081	3270	3600	3837	5090	676	6861	692	993						
1174	1769	2223	2678	3137	567	917												
1005	1463	2223	3011	4306	917													
1768	1769	1845	1846	2223	3293													
2223	2912	452	737															
1514	1966	2223	3837	5091														
167	1846	2223	3717	567	917													
2223	2909	3294	3794															
1177	1463	2223	3293	870														
1434	1768	1769	2223	488														
2984	3248	3249	3293	3415														
2143	2984	3530	3563	899														
2984	3556	3563	3745	567														
2678	2984	3556	3837	523	567	744	917											
1844	1845	2626	2984															
1844	1845	2570	2984															
1966	2843	2984	3131	3790														
2984	312	3131	3514	3556	3833													
2984	2985	2986	3563															
2984	3175	3563	406	693														
114	2984	565																
1146	1148	1908	2984	3021	676													
1297	1444	2051	2219	2626	3021	3270	3717	3808	676									
2270	2951	3021	3270	3329	3717	676	993											
1444	1845	2051	2219	2993	3021	3270	33	3717	676									
1444	1845	2626	3021	3131	3270	3572	3717	676	759									
1845	3837	676	758	759														
1804	1845	2462	2568	676	758													
1845	3808	676	758															
1768	1769	1845	2245	676														
1174	1771	1966	2434	3556	567	917												
115	1174	1771	1921	1922	2141	2678	567	917										
115	1174	2219	2548	2615	2678	406	523	567	917									
199	200	2270	2435	2548	523	567	917											
1326	1773	200	2270	2435	3556	917												
1773	200	2270	2435	3534	917													
1281	2615	310	523	917														
1711	3534	527	917															
1174	2237	2912	3011															
1174	1711	1922	200	2270	2985	523												
1174	3270	3486	3534	567														
1174	1326	1385																
1174	2970	3493	3877															
1001	1174	1297	3510	3910														
1108	1174	2220	3510															
1444	3374	3745	715	7665														
1062	1444	1845	2130	3021	3270	3572	3717	3808										
1062	1444	1845	1908	2051	3021	3131	3270	3572	3717									
1177	1444	3572	406	79														
1444	3004	3259	692															
1444	1803	2993	3129	869														
1064	1463	292	3811															
1463	2260	2710	292	3542														
1463	2435	3564	3793															
1463	2679	330	567															
1463	2241	244	2710	573														
1463	1843	1862	2267	3331														
1463	1712	1804	2267	2568	3562	896												
1463	1533	3562	3564	573	662													
1463	2970	3562	3769	3998	406	573												
1463	1804	1843	1927	2242	2267	2568	2679	2932	3289	3331	3555	3562	662	896				
1463	2242	2323	2679	3562														
1463	1927	2256	2932	3562														
1110	1463	3562	3746	3998														
1177	1463	3529	4962															
